[425.93164, 47.418423;
 80.851295, 1356.6401;
 55.701241, 1371.871;
 54.181702, 1388.2946;
 785.83307, 1409.7545;
 1126.139, 318.14896;
 1205.4696, 318.29074;
 1176.1084, 356.76501;
 1162.9637, 375.27756;
 1133.2894, 410.41229;
 1157.4679, 445.23502;
 1042.7402, 456.5426;
 1044.8792, 472.75787;
 1140.3879, 472.96011;
 1136.9786, 490.75089;
 888.58826, 587.64276;
 1010.8136, 595.96869;
 1061.0358, 599.46979;
 1024.7374, 602.15833;
 947.50085, 638.58771;
 963.66589, 639.69049;
 916.40326, 644.97565;
 743.22052, 820.36688;
 605.82111, 822.78241;
 708.6377, 835.98181;
 568.19275, 860.77148;
 585.68134, 862.67834;
 600.17102, 866.29272;
 579.04437, 870.65155;
 555.86475, 877.83624;
 650.83112, 890.83356;
 548.01801, 894.70514;
 661.41901, 912.19897;
 547.97369, 913.1925;
 638.51074, 915.52039;
 511.61627, 926.58691;
 527.39795, 932.64099;
 487.26236, 955.73212;
 483.85135, 975.78125;
 457.17093, 978.62793;
 494.59677, 1020.8198;
 495.33768, 1037.9037;
 440.45593, 1049.0962;
 424.81183, 1068.6591;
 393.67654, 1082.8851;
 412.68655, 1085.4337;
 401.41016, 1096.0857;
 368.17291, 1113.7441;
 343.76797, 1128.2068;
 349.06998, 1148.8541;
 394.27582, 1154.0977;
 330.17499, 1160.929;
 1230.4701, 1186.4048;
 55.463921, 1370.3981;
 1169.3165, 131.2224;
 1142.181, 304.82697;
 1126.9847, 339.28015;
 1196.8005, 352.64902;
 1090.3243, 437.08966;
 1063.8103, 449.03101;
 1152.8795, 455.117;
 1095.1521, 512.13678;
 1068.8948, 541.52661;
 918.77936, 547.33875;
 964.18341, 607.31573;
 966.35461, 616.38647;
 981.64966, 633.49023;
 908.3291, 657.57654;
 758.14227, 710.16669;
 738.42126, 746.12616;
 731.63623, 808.85681;
 726.51776, 826.05743;
 608.16467, 848.60864;
 686.26764, 869.20477;
 614.5592, 921.81561;
 527.23566, 916.21771;
 605.64874, 923.98889;
 595.8985, 948.6319;
 506.6236, 946.44489;
 529.32574, 955.20142;
 570.01831, 974.64325;
 591.35962, 974.9762;
 1153.8706, 982.52698;
 498.45447, 986.7301;
 420.94864, 1053.0365;
 404.15378, 1068.0747;
 475.8429, 1089.2383;
 390.37994, 1116.3365;
 427.05539, 1130.6875;
 338.20972, 1136.6755;
 398.14255, 1175.47;
 1028.3901, 1328.1042;
 1196.5654, 341.31024;
 1206.0308, 421.44128;
 917.28577, 587.37878;
 990.32025, 591.74719;
 727.05212, 732.90704;
 754.01147, 778.51422;
 652.99384, 782.89398;
 722.80493, 813.59869;
 589.66919, 840.45374;
 573.75531, 843.37494;
 669.18286, 904.073;
 544.59564, 999.42737;
 450.89175, 999.40399;
 897.45233, 139.52739;
 1140.6182, 310.97397;
 1131.0494, 318.26706;
 1190.1521, 349.53754;
 1214.9207, 364.77988;
 1034.4968, 459.021;
 1044.8086, 480.33749;
 1141.7655, 489.0144;
 978.42426, 557.1499;
 1029.7758, 549.58289;
 886.91748, 582.63336;
