[1112.0011, 76.951035;
 539.24615, 621.9657;
 361.36194, 643.86755;
 1343.3047, 648.62311;
 224.37085, 655.35034;
 779.52844, 665.99615;
 1014.3281, 682.46802;
 801.07922, 686.00684;
 855.15167, 703.70288;
 648.1416, 704.95886;
 757.03796, 707.29883;
 691.03528, 722.591;
 392.31573, 724.98218;
 313.9964, 737.14594;
 727.26062, 741.50708;
 775.4729, 741.89044;
 744.20337, 748.22119;
 788.29419, 753.86517;
 937.43365, 762.4361;
 784.13843, 765.15778;
 771.3266, 772.06677;
 783.18408, 774.8006;
 757.01361, 782.57001;
 702.72906, 787.39178;
 323.70474, 799.08313;
 740.46997, 799.01276;
 730.45776, 802.76831;
 787.73425, 807.97931;
 1198.811, 812.76251;
 1209.7085, 819.52661;
 865.58417, 834.27521;
 983.79529, 855.08722;
 727.30804, 856.84723;
 842.79047, 865.79877;
 228.77559, 867.24438;
 714.80396, 869.24438;
 694.9989, 871.1922;
 135.07388, 900.63031;
 638.8338, 903.49152;
 1356.9117, 910.23981;
 587.78986, 919.16675;
 1155.6766, 923.07495;
 559.84558, 923.61804;
 328.11926, 931.15527;
 100.41255, 934.36627;
 1178.1906, 935.44073;
 1165.5869, 938.60022;
 553.98682, 942.11469;
 1109.9368, 948.91516;
 571.90344, 949.16925;
 561.06946, 950.56531;
 452.04684, 951.75507;
 631.97797, 958.67871;
 470.38538, 960.18475;
 877.48572, 960.64136;
 678.57825, 965.52032;
 574.85052, 968.32874;
 475.64703, 972.03088;
 624.32544, 971.42566;
 1103.2107, 974.82104;
 1363.4631, 997.30603;
 535.19977, 999.68079;
 621.33173, 1000.3807;
 969.97485, 1009.0754;
 1036.1805, 1009.4061;
 616.11639, 1012.9473;
 512.77179, 1015.4742;
 533.37878, 1028.2755;
 504.49945, 1036.2948;
 553.85864, 1040.3177;
 582.29388, 1048.5636;
 483.85184, 1050.3888;
 568.95563, 1058.009;
 1285.4941, 1058.1913;
 944.41907, 1074.1704;
 1234.75, 1077.9772;
 52.659023, 1105.9717;
 480.79291, 1118.7587;
 553.60175, 1123.1443;
 639.06683, 1123.9944;
 462.41794, 1145.332;
 510.37994, 1146.1654;
 426.1377, 1166.2831;
 717.64948, 1165.8057;
 1032.2637, 1169.4722;
 1278.0503, 1169.5597;
 521.12701, 1172.2427;
 1140.1171, 1181.2325;
 1277.0414, 1181.3604;
 495.41977, 1184.2156;
 502.32834, 1192.4192;
 1098.3354, 1192.7175;
 1360.5465, 1192.9109;
 1350.269, 1195.5131;
 431.6777, 1197.8817;
 492.96317, 1197.9043;
 498.05295, 1206.3719;
 409.81369, 1209.7174;
 427.4296, 1216.2192;
 920.18695, 1217.0848;
 683.24957, 1218.3839;
 402.47733, 1221.0747;
 436.89044, 1228.1483;
 28.812397, 1234.2847;
 392.32599, 1235.4381;
 1354.5405, 1245.0032;
 826.96619, 1255.0326;
 1022.5297, 1256.3386;
 26.563839, 1276.4194;
 1390.2925, 1277.7473;
 1198.6956, 1279.2771;
 440.83444, 1299.6091;
 424.78265, 1305.5144;
 1102.153, 1337.1852;
 1073.0513, 1342.4731;
 1337.6876, 1345.0083;
 431.04865, 1353.3698;
 234.69363, 1384.9874;
 402.03378, 1387.4038;
 803.82495, 1388.6595;
 1422.3237, 1389.5831;
 234.44185, 1395.8705;
 616.55524, 1396.6448;
 1363.4922, 1397.0945;
 409.90985, 1407.5349;
 101.95194, 1410.6608;
 1431.4622, 1412.3043;
 1419.0776, 1413.7094;
 1257.3953, 1428.2252;
 462.04263, 1428.5844;
 1350.5316, 1429.0009;
 1338.1763, 1430.8613;
 675.51196, 1440.641;
 1274.8073, 76.599731;
 792.05969, 121.99776;
 1043.9957, 128.79076;
 1060.0781, 196.52353;
 623.32104, 220.33182;
 1051.7723, 249.0596;
 1031.9828, 254.98061;
 1115.6536, 257.20712;
 1036.7723, 269.26611;
 550.13312, 277.02267;
 1112.6696, 285.6431;
 1037.6804, 288.6131;
 1109.8787, 299.30051;
 1039.6505, 299.23502;
 993.16132, 303.9946;
 1067.158, 305.23465;
 1084.1692, 317.8685;
 1101.824, 322.91467;
 1059.0634, 339.78485;
 1138.502, 347.28891;
 1060.1525, 358.16928;
 930.45465, 377.94138;
 1089.4021, 386.53268;
 1020.7392, 387.8316;
 361.30118, 397.64856;
 1093.4884, 403.79025;
 995.30536, 412.93842;
 980.20331, 418.1535;
 1077.5873, 419.90137;
 1076.7539, 437.702;
 210.66182, 457.61169;
 1046.2078, 465.84781;
 292.12793, 482.14261;
 1042.3451, 483.26645;
 1098.8444, 485.34787;
 944.90002, 485.61505;
 978.05914, 491.2099;
 1015.1459, 501.86786;
 984.06451, 509.30734;
 1027.0582, 509.25455;
 916.65979, 513.49963;
 1008.1976, 515.33533;
 873.23572, 528.81592;
 961.42749, 531.28662;
 941.13422, 549.02356;
 952.04187, 554.89606;
 1021.9462, 557.65112;
 972.35071, 561.5722;
 953.83002, 564.82001;
 986.27887, 564.8443;
 868.33325, 567.23059;
 854.95264, 577.54352;
 926.09381, 584.70166;
 854.38031, 592.67365;
 947.25464, 600.23871;
 904.52338, 602.92999;
 887.37469, 605.93494;
 840.67352, 610.79712;
 886.46558, 627.20898;
 863.26874, 628.50677;
 904.35345, 629.15082;
 31.29405, 630.15259;
 882.05255, 640.09888;
 858.5097, 664.41992;
 737.78656, 717.75092;
 761.07605, 718.98254;
 741.49957, 737.52039;
 730.92383, 754.60815;
 724.32758, 779.98303;
 729.39087, 817.00275;
 427.14203, 826.29706;
 744.36902, 830.83459;
 713.85211, 834.11584;
 729.82465, 834.17657;
 902.75385, 836.69861;
 601.52887, 849.0307;
 716.20154, 852.74506;
 613.21124, 853.97516;
 702.80627, 864.02924;
 714.37372, 880.89557;
 431.83362, 881.53033;
 620.67249, 883.04535;
 790.54987, 886.78723;
 697.76691, 889.07739;
 599.36249, 894.40997;
 584.98212, 894.8316;
 615.245, 899.54852;
 666.97595, 901.17877;
 540.43341, 906.4707;
 593.66748, 907.26105;
 1166.6727, 907.11792;
 1177.5562, 914.33075;
 667.80682, 914.96686;
 690.57324, 915.77979;
 571.33716, 918.34491;
 686.87933, 917.8551;
 657.89862, 925.34869;
 568.66876, 936.93604;
 681.7196, 937.74561;
 659.79279, 940.07916;
 641.60889, 946.40656;
 572.18433, 954.56909;
 611.70422, 967.12927;
 536.70197, 975.40985;
 618.6416, 976.62885;
 568.3103, 979.07928;
 621.07104, 989.16034;
 537.66675, 990.82129;
 1295.3125, 993.15765;
 525.76294, 1008.4962;
 536.39581, 1016.4982;
 605.2829, 1018.9095;
 520.02063, 1025.2667;
 1288.1683, 1026.5671;
 422.87503, 1027.6951;
 514.8761, 1031.0245;
 585.84106, 1031.0934;
 517.13812, 1038.7628;
 1296.7549, 1042.8202;
 514.5517, 1053.4481;
 960.10596, 1057.9949;
 487.26419, 1062.6676;
 551.23163, 1068.9379;
 959.10675, 1071.1973;
 537.54462, 1071.611;
 480.61469, 1075.4996;
 556.24524, 1081.3619;
 540.20996, 1086.1084;
 484.43094, 1088.5533;
 465.24155, 1097.2223;
 486.95956, 1102.9609;
 549.59753, 1104.8124;
 1290.2181, 1105.6694;
 466.78842, 1113.9657;
 531.64691, 1116.939;
 520.86273, 1120.5194;
 476.10114, 1129.6355;
 461.71405, 1132.7999;
 527.14117, 1136.1931;
 54.385033, 1144.3501;
 448.8027, 1148.4933;
 530.96448, 1148.2488;
 995.63696, 1151.0886;
 456.71118, 1158.7124;
 522.80255, 1160.1763;
 509.14737, 1170.9629;
 1381.8656, 1178.9595;
 430.3237, 1184.2429;
 422.83865, 1189.1034;
 407.20352, 1205.3273;
 422.87625, 1206.5165;
 484.07614, 1212.3132;
 461.3526, 1217.5321;
 417.17734, 1220.6182;
 419.10904, 1235.4768;
 423.05887, 1236.3964;
 403.6163, 1241.2236;
 469.46954, 1242.6536;
 405.77106, 1253.6083;
 428.9339, 1294.6053;
 1036.743, 1312.6104;
 215.41724, 1436.3976;
 1046.4756, 76.502342;
 1100.6353, 260.7352;
 1037.7722, 290.88364;
 1092.8351, 297.83636;
 1083.15, 317.93701;
 1059.769, 357.83759;
 1077.7555, 418.4491;
 978.07019, 419.50772;
 983.66132, 433.84277;
 1045.9064, 466.07455;
 1021.8917, 556.93054;
 971.69244, 561.71246;
 986.86389, 565.89343;
 852.00671, 577.59418;
 887.39233, 626.45874;
 729.83221, 756.12732;
 716.42108, 765.47131;
 745.16992, 828.58411;
 730.29242, 833.51416;
 715.48108, 850.28302;
 702.63074, 864.26239;
 598.07483, 903.59399;
 668.27228, 915.29291;
 571.76221, 918.43713;
 656.96338, 925.66132;
 569.2229, 937.22772;
 660.83533, 941.33569;
 569.90399, 955.422;
 537.05194, 974.57727;
 553.47119, 976.55975;
 623.67712, 981.83661;
 535.60162, 1035.9468;
 536.28381, 1069.5397;
 479.15552, 1078.2231;
 490.18674, 1107.7866;
 1290.9945, 1105.3719;
 476.68454, 1130.219;
 530.85382, 1148.3773;
 448.34363, 1148.8632;
 430.37799, 1183.8009;
 410.67307, 1206.8239;
 406.48288, 1204.8337;
 460.77603, 1217.4266;
 417.62122, 1220.75;
 420.63156, 1237.6857;
 1039.1948, 267.42804;
 1023.0027, 284.19745;
 1104.2322, 302.11823;
 1020.3373, 389.14673;
 1087.1876, 399.70801;
 997.5954, 408.16235;
 1080.9983, 432.23007;
 873.06, 529.56714;
 949.63788, 604.27985;
 882.1001, 641.6864;
 741.19611, 717.80585;
 740.38898, 735.62842;
 726.78137, 820.89783;
 598.16406, 875.11908;
 618.3045, 880.44788;
 700.87085, 887.00824;
 553.96576, 915.02502;
 1179.4432, 917.55756;
 688.97705, 923.78534;
 550.96857, 959.61804;
 536.66486, 994.30884;
 558.53809, 997.84613;
 518.2774, 1007.2822;
 625.57861, 1008.7867;
 540.22742, 1011.7683;
 516.15491, 1030.3693;
 498.62061, 1035.254;
 518.37396, 1039.4153;
 538.63837, 1086.4916;
 545.24103, 1092.4685;
 531.1955, 1113.6705;
 466.94168, 1114.6433;
 550.61371, 1121.0912;
